ID,Labeled Data,Label,Created By,Project Name,Created At,Seconds to Label,External ID,Agreement
cjhnu24tb0hh70756w7fgh3oc,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BNC%5DScreen%20Shot%202018-05-26%20at%2014.23.38.png?alt=media&token=ffbbe3e7-651d-40b3-b00e-408b4721da68,"{""Construction or no construction?"":""0""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365628000,2.647,[NC]Screen Shot 2018-05-26 at 14.23.38.png,
cjhnu26w7qrdl07025cvebyh5,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BC%5DScreen%20Shot%202018-05-26%20at%2015.01.00.png?alt=media&token=59892e0b-1894-457f-8ef6-ef5cf7bfb020,"{""Construction or no construction?"":""1""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365630000,2.621,[C]Screen Shot 2018-05-26 at 15.01.00.png,
cjhnu2hkq0him07568niflnut,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BNC%5DScreen%20Shot%202018-05-26%20at%2014.27.42.png?alt=media&token=3512a3ed-b42f-4347-9469-0a325e046c4d,"{""Construction or no construction?"":""0""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365644000,2.671,[NC]Screen Shot 2018-05-26 at 14.27.42.png,
cjhnu2jjq0hj80756eyvy8xdx,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BC%5DScreen%20Shot%202018-05-26%20at%2015.00.50.png?alt=media&token=3e160170-9682-47ad-af33-2bf5bad8bb4f,"{""Construction or no construction?"":""1""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365647000,2.644,[C]Screen Shot 2018-05-26 at 15.00.50.png,
cjhnu3kbm0hmn0756vbu8hm7s,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BC%5DScreen%20Shot%202018-05-26%20at%2014.59.30.png?alt=media&token=0c368566-4cbb-477f-9f13-e925b285c1d4,"{""Construction or no construction?"":""1""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365695000,47.565,[C]Screen Shot 2018-05-26 at 14.59.30.png,
cjhnu3r7aqreo0702iprgj7ji,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BNC%5DScreen%20Shot%202018-05-26%20at%2014.28.30.png?alt=media&token=77ba277e-a62c-4ab5-aeb8-dc529a6cb62a,"{""Construction or no construction?"":""0""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365703000,8.916,[NC]Screen Shot 2018-05-26 at 14.28.30.png,
cjhnu3uxm0hnp07569r5numb1,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BC%5DScreen%20Shot%202018-05-26%20at%2014.58.21.png?alt=media&token=0a170b37-abce-488c-9773-6ed708d437ab,"{""Construction or no construction?"":""1""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365708000,4.923,[C]Screen Shot 2018-05-26 at 14.58.21.png,
cjhnu4rbqqrgo0702lsy7vwk8,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BNC%5DScreen%20Shot%202018-05-26%20at%2014.29.03.png?alt=media&token=fcd74929-be6e-4ac9-8394-0d0ffdbc6a14,"{""Construction or no construction?"":""0""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365750000,41.886,[NC]Screen Shot 2018-05-26 at 14.29.03.png,
cjhnu4so2qrh20702o1jli9hm,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BC%5DScreen%20Shot%202018-05-26%20at%2014.55.05.png?alt=media&token=028da4e9-cf4e-4b1d-b433-e3d009573289,"{""Construction or no construction?"":""1""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365752000,1.821,[C]Screen Shot 2018-05-26 at 14.55.05.png,
cjhnu534t0hpy0756b03ygnyn,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BNC%5DScreen%20Shot%202018-05-26%20at%2014.30.12.png?alt=media&token=3cef5314-e564-4119-9da6-494401c4b5eb,"{""Construction or no construction?"":""0""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365766000,13.441,[NC]Screen Shot 2018-05-26 at 14.30.12.png,
cjhnu5qscqri70702p47pvtq8,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BNC%5DScreen%20Shot%202018-05-26%20at%2014.35.46.png?alt=media&token=06a5f8df-b855-403a-8f2f-1ad5deedce99,"{""Construction or no construction?"":""0""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365796000,30.688,[NC]Screen Shot 2018-05-26 at 14.35.46.png,
cjhnu63biqrj7070238swyeuf,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BC%5DScreen%20Shot%202018-05-26%20at%2014.53.30.png?alt=media&token=942cf552-dbd9-45c2-aa3d-fc97fd4c3f67,"{""Construction or no construction?"":""1""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365812000,16.269,[C]Screen Shot 2018-05-26 at 14.53.30.png,
cjhnu6514qrjo0702ecfm9rzj,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BC%5DScreen%20Shot%202018-05-26%20at%2014.53.14.png?alt=media&token=9be6587a-6887-45ca-b2d5-d89fa466251e,"{""Construction or no construction?"":""1""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365815000,2.282,[C]Screen Shot 2018-05-26 at 14.53.14.png,
cjhnu66sv0hri075669wywv2n,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BNC%5DScreen%20Shot%202018-05-26%20at%2014.35.58.png?alt=media&token=d747bc01-84fa-406f-87af-7671dca86c91,"{""Construction or no construction?"":""1""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365817000,2.291,[NC]Screen Shot 2018-05-26 at 14.35.58.png,
cjhnu6r66qrl70702g8cyfoic,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BNC%5DScreen%20Shot%202018-05-26%20at%2014.37.51.png?alt=media&token=f03956f7-1ec0-44e4-a421-7115807a1aad,"{""Construction or no construction?"":""0""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365843000,26.328,[NC]Screen Shot 2018-05-26 at 14.37.51.png,
cjhnu6slpqrm30702a5rxdm2f,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BC%5DScreen%20Shot%202018-05-26%20at%2014.52.24.png?alt=media&token=58356957-b88c-4383-ab1e-942bbc93609f,"{""Construction or no construction?"":""1""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365845000,1.908,[C]Screen Shot 2018-05-26 at 14.52.24.png,
cjhnu6u6u0hsf0756d07lh512,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BC%5DScreen%20Shot%202018-05-26%20at%2014.52.09.png?alt=media&token=9ebe69f5-1886-46c1-9377-b1dd19bd4b38,"{""Construction or no construction?"":""1""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365847000,2.022,[C]Screen Shot 2018-05-26 at 14.52.09.png,
cjhnu6w88qrmm07027a51m6kj,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BNC%5DScreen%20Shot%202018-05-26%20at%2014.39.00.png?alt=media&token=95327f00-a45d-4307-ab2c-848549a44ecd,"{""Construction or no construction?"":""0""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365850000,2.619,[NC]Screen Shot 2018-05-26 at 14.39.00.png,
cjhnu6xh20hsy0756xgraehfb,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BC%5DScreen%20Shot%202018-05-26%20at%2014.51.38.png?alt=media&token=d472ed1e-3564-47cc-8d4c-2bcc86f29a6a,"{""Construction or no construction?"":""1""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365852000,1.693,[C]Screen Shot 2018-05-26 at 14.51.38.png,
cjhnu6z4mqrn907021i03o4mo,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BNC%5DScreen%20Shot%202018-05-26%20at%2014.41.48.png?alt=media&token=27657b3c-66f7-4e2e-9a10-783b826a5f51,"{""Construction or no construction?"":""0""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365854000,2.135,[NC]Screen Shot 2018-05-26 at 14.41.48.png,
cjhnu70qr0htk0756hgmbxsq4,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BNC%5DScreen%20Shot%202018-05-26%20at%2014.42.27.png?alt=media&token=73488fed-3c46-4d15-a3c8-5e499640c87e,"{""Construction or no construction?"":""0""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365856000,2.019,[NC]Screen Shot 2018-05-26 at 14.42.27.png,
cjhnu72cgqro40702eabgpp8u,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BC%5Dconstruck.PNG?alt=media&token=9f50641b-ec14-465e-88d4-2ba99826a884,"{""Construction or no construction?"":""1""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365858000,2.152,[C]construck.PNG,
cjhnu748wqroe0702oc12zbo9,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BNC%5DScreen%20Shot%202018-05-26%20at%2014.43.09.png?alt=media&token=d564ec3f-2990-47f3-91ae-d35b30dcc2cd,"{""Construction or no construction?"":""0""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365860000,2.458,[NC]Screen Shot 2018-05-26 at 14.43.09.png,
cjhnu75n50huc0756t46wi490,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BC%5DScreen%20Shot%202018-05-26%20at%2014.50.28.png?alt=media&token=22d3c475-160c-4893-9588-6b87567853f0,"{""Construction or no construction?"":""1""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365862000,1.808,[C]Screen Shot 2018-05-26 at 14.50.28.png,
cjhnu77eb0huq0756ezjkspvo,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BC%5DScreen%20Shot%202018-05-26%20at%2014.50.04.png?alt=media&token=bf8caa86-fa2b-400a-bc8d-f878876c0952,"{""Construction or no construction?"":""1""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365864000,2.283,[C]Screen Shot 2018-05-26 at 14.50.04.png,
cjhnu7fpdqrpk07028rabxvfp,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BNC%5DScreen%20Shot%202018-05-26%20at%2014.44.29.png?alt=media&token=4a247a46-8bc9-47ad-9e5b-a72241da0541,"{""Construction or no construction?"":""0""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365875000,10.676,[NC]Screen Shot 2018-05-26 at 14.44.29.png,
cjhnu7i1v0hve0756jkxjh4vo,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BNC%5DScreen%20Shot%202018-05-26%20at%2014.45.12.png?alt=media&token=a3a32b87-277b-4c5e-990b-7bf58515a424,"{""Construction or no construction?"":""0""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365878000,3.108,[NC]Screen Shot 2018-05-26 at 14.45.12.png,
cjhnu7js50hw007561075o65j,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BC%5DScreen%20Shot%202018-05-26%20at%2014.48.30.png?alt=media&token=08a4fb69-a573-4714-a1a6-ffece82a70fc,"{""Construction or no construction?"":""1""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365880000,2.2,[C]Screen Shot 2018-05-26 at 14.48.30.png,
cjhnu7uer0hx30756np0egdyi,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BC%5DScreen%20Shot%202018-05-26%20at%2014.48.05.png?alt=media&token=d684fd81-3ae2-49b9-99a9-e31a3c3c7f23,"{""Construction or no construction?"":""1""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365894000,3.266,[C]Screen Shot 2018-05-26 at 14.48.05.png,
cjhnu7w0q0hxm07569eefivfz,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BNC%5DScreen%20Shot%202018-05-26%20at%2014.45.42.png?alt=media&token=e4f860f6-0ad2-4c9d-8559-2a06c97b2aec,"{""Construction or no construction?"":""0""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365896000,2.141,[NC]Screen Shot 2018-05-26 at 14.45.42.png,
cjhnu7xs20hxv0756zj0pv2u0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BC%5DScreen%20Shot%202018-05-26%20at%2014.47.48.png?alt=media&token=cbb5d74a-e2f1-4f13-8eb5-9a2ac9c595e2,"{""Construction or no construction?"":""1""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365899000,2.302,[C]Screen Shot 2018-05-26 at 14.47.48.png,
cjhnu81nl0hyj0756n0vt943r,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BNC%5DScreen%20Shot%202018-05-26%20at%2014.46.04.png?alt=media&token=05e1faf4-f146-4ff2-846b-73b24121f083,"{""Construction or no construction?"":""0""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365904000,5.007,[NC]Screen Shot 2018-05-26 at 14.46.04.png,
cjhnu841y0hyu0756pm9qqo4m,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BNC%5DScreen%20Shot%202018-05-26%20at%2014.47.21.png?alt=media&token=d39e7535-43d7-444f-876e-aab1fdbeac64,"{""Construction or no construction?"":""0""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365907000,3.023,[NC]Screen Shot 2018-05-26 at 14.47.21.png,
cjhnu861rqrrf0702m5gbwud6,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BC%5DScreen%20Shot%202018-05-26%20at%2014.38.08.png?alt=media&token=bc670207-4c8f-4fd1-9748-e8330b8b3fbf,"{""Construction or no construction?"":""1""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365909000,2.664,[C]Screen Shot 2018-05-26 at 14.38.08.png,
cjhnu88980hzc075665uesepv,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BNC%5DScreen%20Shot%202018-05-26%20at%2014.48.50.png?alt=media&token=aa84365e-47cf-4b74-89d1-3e1b0a0fc90d,"{""Construction or no construction?"":""0""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365912000,2.775,[NC]Screen Shot 2018-05-26 at 14.48.50.png,
cjhnu8adf0hzn07560vd67jlm,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BC%5DScreen%20Shot%202018-05-26%20at%2014.36.40.png?alt=media&token=2eca151d-585c-42bc-829d-0b49027724c1,"{""Construction or no construction?"":""1""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365915000,2.831,[C]Screen Shot 2018-05-26 at 14.36.40.png,
cjhnu8cbe0i050756we9zobdb,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BC%5DScreen%20Shot%202018-05-26%20at%2014.35.08.png?alt=media&token=2a8424f1-d0f0-4c22-b1e1-6eb8701cf414,"{""Construction or no construction?"":""1""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365917000,2.438,[C]Screen Shot 2018-05-26 at 14.35.08.png,
cjhnu8e1r0i0r07563kb5qa8s,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BNC%5DScreen%20Shot%202018-05-26%20at%2014.49.11.png?alt=media&token=67f24a2e-5d8f-4c41-aaae-36a1c96a39d0,"{""Construction or no construction?"":""0""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365920000,2.325,[NC]Screen Shot 2018-05-26 at 14.49.11.png,
cjhnu8jxo0i13075642mx2xx7,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BC%5DScreen%20Shot%202018-05-26%20at%2014.34.png?alt=media&token=ac51dd1d-9554-49e4-986d-7db18c374eaa,"{""Construction or no construction?"":""0""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365927000,7.551,[C]Screen Shot 2018-05-26 at 14.34.png,
cjhnu8ltrqrs30702rfhiu9nn,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BNC%5DScreen%20Shot%202018-05-26%20at%2014.49.35.png?alt=media&token=7bdac123-3a7b-49ba-84c3-4e6371b1c373,"{""Construction or no construction?"":""0""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365930000,2.524,[NC]Screen Shot 2018-05-26 at 14.49.35.png,
cjhnu8nk0qrsg0702o200tjt2,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BC%5DScreen%20Shot%202018-05-26%20at%2014.33.10.png?alt=media&token=82e8241e-770f-43e4-87e1-f55054074558,"{""Construction or no construction?"":""1""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365932000,2.222,[C]Screen Shot 2018-05-26 at 14.33.10.png,
cjhnu8pey0i260756pehj5czz,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BNC%5DScreen%20Shot%202018-05-26%20at%2014.50.50.png?alt=media&token=0f5e15d8-f5d4-44f4-80a9-864b1d5a41e0,"{""Construction or no construction?"":""0""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365934000,2.423,[NC]Screen Shot 2018-05-26 at 14.50.50.png,
cjhnu8r880i2g0756xixyuxgb,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BC%5DScreen%20Shot%202018-05-26%20at%2014.32.49.png?alt=media&token=6d7d62f3-f904-4588-a601-55aedbd5a820,"{""Construction or no construction?"":""1""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365937000,2.357,[C]Screen Shot 2018-05-26 at 14.32.49.png,
cjhnu8t240i340756x7tpmg1w,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BNC%5DScreen%20Shot%202018-05-26%20at%2014.51.02.png?alt=media&token=d3891203-60c5-4689-aac9-e455866080da,"{""Construction or no construction?"":""0""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365939000,2.252,[NC]Screen Shot 2018-05-26 at 14.51.02.png,
cjhnu93m90i4u07562q951idn,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BNC%5DScreen%20Shot%202018-05-26%20at%2014.51.16.png?alt=media&token=f9e6f80e-ad16-4dcd-9a38-d5d9b7f610a6,"{""Construction or no construction?"":""0""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365953000,13.677,[NC]Screen Shot 2018-05-26 at 14.51.16.png,
cjhnu98maqrtg0702wxfppyqn,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BC%5DScreen%20Shot%202018-05-26%20at%2014.31.10.png?alt=media&token=b40a7714-8b6c-4d07-b536-cf42370221b6,"{""Construction or no construction?"":""1""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365959000,6.522,[C]Screen Shot 2018-05-26 at 14.31.10.png,
cjhnu9bc30i5j07563y72aznd,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BNC%5DScreen%20Shot%202018-05-26%20at%2014.52.42.png?alt=media&token=cd0869a6-5ed0-43f9-815a-6f44678176d7,"{""Construction or no construction?"":""1""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365963000,3.606,[NC]Screen Shot 2018-05-26 at 14.52.42.png,
cjhnu9czj0i6107560ko1a322,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BC%5DScreen%20Shot%202018-05-26%20at%2014.29.42.png?alt=media&token=01e7d87d-295e-4ee2-a4b3-7a4daf93d5a1,"{""Construction or no construction?"":""1""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365965000,2.069,[C]Screen Shot 2018-05-26 at 14.29.42.png,
cjhnu9fdjqru60702w5s9yyxk,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BNC%5DScreen%20Shot%202018-05-26%20at%2014.56.43.png?alt=media&token=dd5b8a00-c9a2-4f29-a535-52f85bef771a,"{""Construction or no construction?"":""0""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365968000,3.145,[NC]Screen Shot 2018-05-26 at 14.56.43.png,
cjhnu9h3k0i6j07563cbrw7zk,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BC%5DScreen%20Shot%202018-05-26%20at%2014.28.06.png?alt=media&token=73ad4400-1288-4376-ae1a-68d18475a48d,"{""Construction or no construction?"":""1""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365970000,2.156,[C]Screen Shot 2018-05-26 at 14.28.06.png,
cjhnu9ish0i710756gbobx8d2,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BNC%5DScreen%20Shot%202018-05-26%20at%2014.57.54.png?alt=media&token=92bf90c8-ff7d-4721-94d0-6ce0e585aabd,"{""Construction or no construction?"":""0""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365972000,2.273,[NC]Screen Shot 2018-05-26 at 14.57.54.png,
cjhnu9l1z0i7h0756ycrag0tv,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhnpulmcqlaj0702e0ro44q2%2Fc3957d7f-cb68-4aa6-a730-3a7b55d4e994%2F%5BC%5DScreen%20Shot%202018-05-26%20at%2014.27.00.png?alt=media&token=9b7f749a-e417-47f2-9429-0fc6722c483f,"{""Construction or no construction?"":""1""}",shereen.elaidi@mail.mcgill.ca,Construction!,1527365975000,2.86,[C]Screen Shot 2018-05-26 at 14.27.00.png,
